stage,specification,x,y,restriction,high_information,negative_control,method,bins,baseline_group,n,mean_followup_percentile,mean_percentile_ci90_low,mean_percentile_ci90_high,top_quartile_followup_rate
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,4,16,0.42512690355329946,0.3244342216582064,0.5175549915397631,0.0625
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,5,9,0.4907877420567776,0.3345083662342545,0.6610547095318667,0.3333333333333333
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,6,15,0.4391990975747321,0.3363169768753525,0.5532543711223915,0.2
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,7,18,0.5472833239330701,0.4365247226922354,0.66038259071254,0.3333333333333333
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,8,13,0.4708447221137577,0.31789014707796426,0.6343680853833139,0.3076923076923077
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,9,20,0.5165820642978003,0.38532571912013536,0.6397292724196277,0.4
full_year,absz_attack_direction__log_exposure_pitcher__n500,log_exposure_pitcher,absz_attack_direction,all,True,False,pooled,10,10,30,0.5153412295544275,0.42069655950366613,0.6216638465877045,0.3333333333333333
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,4,1,27,0.4119508679576361,0.3382371373065112,0.4889515573102713,0.07407407407407407
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,4,2,71,0.5030981149162318,0.4552370057910918,0.547738376111151,0.15492957746478872
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,4,3,65,0.4999739685018872,0.45423402316803335,0.5453546791617857,0.16923076923076924
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,4,4,40,0.5246615905245346,0.45756979695431477,0.5869310490693739,0.225
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,1,4,0.21742808798646363,0.12013536379018613,0.3147208121827411,0.0
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,2,12,0.6051889452904682,0.5034757473209249,0.7058728144388042,0.16666666666666666
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,3,29,0.37076258824902275,0.3086819534395239,0.4369216407024914,0.06896551724137931
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,4,27,0.5148524158676443,0.45761107977690046,0.5658175095569342,0.1111111111111111
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,5,26,0.5406742158011194,0.45798516204607576,0.6211343225302615,0.23076923076923078
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,6,26,0.5128205128205128,0.44412664323831835,0.5738318365221918,0.15384615384615385
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,7,32,0.4714995769881557,0.4099883671742809,0.5336373730964467,0.125
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,8,19,0.5717784308486953,0.472272686793125,0.6725932852435657,0.3684210526315789
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,9,19,0.5490693739424704,0.4722949505744055,0.628702466826966,0.21052631578947367
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,unpooled,10,10,9,0.41859372062417743,0.30047001316036853,0.5458826847151721,0.1111111111111111
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,4,1,64,0.44294627749576987,0.37715339467005077,0.5044455901015227,0.21875
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,4,2,36,0.5029610829103214,0.41210048881368677,0.5976499341981575,0.3055555555555556
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,4,3,38,0.5257814587229495,0.4343129397096803,0.6055303232701041,0.3684210526315789
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,4,4,65,0.5039047247169074,0.43700247299232065,0.5675933879994794,0.3384615384615385
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,1,27,0.4118255311148712,0.31412232875853857,0.5122234755906501,0.18518518518518517
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,2,26,0.4388910581803984,0.3340003904724717,0.5492808798646361,0.2692307692307692
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,3,21,0.4924260736443477,0.39470228023527515,0.5938763999677705,0.19047619047619047
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,4,17,0.5403105404598387,0.40633522444510795,0.6676420822135961,0.35294117647058826
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,5,9,0.48871968415115613,0.265454032712916,0.7083192329385223,0.3333333333333333
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,6,14,0.6178390137781001,0.48136934977036505,0.7467851099830793,0.42857142857142855
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,7,16,0.39202622673434856,0.2726205583756345,0.5240640862944161,0.1875
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,8,20,0.4296108291032149,0.2971108291032149,0.5657064297800339,0.35
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,9,21,0.5567238739827572,0.4441624365482233,0.6705865764241399,0.42857142857142855
full_year,absz_swing_path_tilt__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_path_tilt,all,True,False,pooled,10,10,32,0.547747461928934,0.46431895093062603,0.631979695431472,0.34375
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,4,1,40,0.5159898477157361,0.45861675126903556,0.5714255499153975,0.15
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,4,2,66,0.49061682818027996,0.4486053427677793,0.5313938881197765,0.07575757575757576
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,4,3,60,0.42461928934010146,0.3824703891708968,0.4659404963338974,0.05
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,4,4,37,0.4618603374948553,0.40495724150546486,0.5229638267709334,0.10810810810810811
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,1,4,0.2817258883248731,0.16370558375634517,0.41878172588832485,0.0
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,2,21,0.5292482475223592,0.450060430263476,0.6051486584481508,0.14285714285714285
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,3,31,0.5301839419245673,0.4687735385623056,0.5884394956607171,0.16129032258064516
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,4,25,0.4932318104906937,0.42676818950930623,0.5582605752961083,0.08
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,5,25,0.480507614213198,0.4115363790186125,0.5441082910321489,0.04
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,6,26,0.35832357152154104,0.30024729923207083,0.4187784719510607,0.0
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,7,24,0.4664410603496898,0.4012901861252115,0.5289868866328256,0.041666666666666664
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,8,21,0.450447183949722,0.385726371766981,0.5146241237611796,0.09523809523809523
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,9,22,0.47461928934010145,0.40108829410859875,0.5525457621904322,0.13636363636363635
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,unpooled,10,10,4,0.5384940778341794,0.36209813874788493,0.718274111675127,0.25
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,4,1,74,0.5129418758860383,0.4527758723190196,0.5716890748616638,0.28378378378378377
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,4,2,32,0.5324661590524534,0.43776173857868017,0.6282466159052453,0.34375
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,4,3,35,0.3635242929659173,0.28810248972685526,0.43513898960599473,0.11428571428571428
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,4,4,62,0.4585994214289613,0.3969447628404563,0.5197355493695759,0.24193548387096775
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,1,32,0.537753807106599,0.44914868866328256,0.6318871615905245,0.28125
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,2,28,0.47788252356780275,0.36468455402465566,0.5780456852791878,0.2857142857142857
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,3,21,0.5229635001208606,0.40180887922004677,0.6462492949802595,0.3333333333333333
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,4,14,0.4949238578680203,0.3572637176698091,0.6328438481991782,0.2857142857142857
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,5,11,0.5906014459313952,0.45572219658514074,0.7163051838178741,0.36363636363636365
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,6,13,0.3068462840036444,0.18852010933229207,0.42661720682025256,0.07692307692307693
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,7,13,0.34446179877651956,0.2357282311597032,0.4691721983600156,0.07692307692307693
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,8,17,0.4593908629441624,0.3552503234796457,0.5568478152682393,0.17647058823529413
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,9,21,0.46720651035371846,0.3461606639271614,0.5827532028039644,0.3333333333333333
full_year,absz_bat_speed__log_exposure_pitcher__n500,log_exposure_pitcher,absz_bat_speed,all,True,False,pooled,10,10,33,0.45662205814490076,0.3775598625852433,0.5379531354150644,0.21212121212121213
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,4,1,41,0.4260864182245883,0.36863109240229464,0.4910919896000991,0.12195121951219512
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,4,2,61,0.40582785498321816,0.36528945105544924,0.44535657818091035,0.09836065573770492
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,4,3,63,0.5375204791448447,0.4829412080681115,0.5864300486127899,0.15873015873015872
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,4,4,38,0.5161189776471636,0.4586294416243655,0.5716092261109627,0.13157894736842105
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,1,7,0.2872854725646604,0.1758399806623157,0.42227459511723464,0.0
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,2,23,0.4590230265577872,0.3811042448318987,0.5450562789671154,0.17391304347826086
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,3,23,0.41672184212462304,0.34674832634444197,0.4837600235415287,0.08695652173913043
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,4,25,0.46615905245346867,0.4102402707275804,0.5254111675126903,0.16
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,5,24,0.3507473209249859,0.28196206993795825,0.42240905245346866,0.041666666666666664
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,6,24,0.5230541455160744,0.4363120417371687,0.6038529328821207,0.16666666666666666
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,7,26,0.5726278797344787,0.5096967330469868,0.6339385656644538,0.15384615384615385
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,8,23,0.5209666740233945,0.44435371146913855,0.5953579048039431,0.21739130434782608
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,9,22,0.46439009383171825,0.3871596677434241,0.5433048761728965,0.045454545454545456
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,unpooled,10,10,6,0.6393119007332206,0.5726452340665539,0.6996897913141569,0.16666666666666666
full_year,absz_swing_length__log_exposure_pitcher__n500,log_exposure_pitcher,absz_swing_length,all,True,False,pooled,4,1,73,0.3968082887142758,0.3357844841573372,0.4651183274227568,0.2465753424657534
